uf,cidade,lat,lon
PR,SÃO JOÃO,-25.8273206,-52.7256633
PR,SÃO JOÃO DO CAIUÁ,-22.8544849,-52.3371114
PR,SÃO JOÃO DO IVAÍ,-23.9914063,-51.8232148
PR,SÃO JOÃO DO TRIUNFO,-25.682971,-50.29492
PR,SÃO MANOEL DO PARANÁ,-23.394137,-52.645376
PR,SÃO MATEUS DO SUL,-25.866823,-50.382796
PR,SÃO MIGUEL DO IGUAÇU,-25.349171,-54.240498
PR,SÃO PEDRO DO IGUAÇU,-24.9341766,-53.8579529
PR,SÃO PEDRO DO IVAÍ,-23.8660384,-51.8563711
PR,SÃO PEDRO DO PARANÁ,-22.8240967,-53.222755
PR,SÃO SEBASTIÃO DA AMOREIRA,-23.4647501,-50.7605173
PR,SÃO TOMÉ,-23.534946,-52.590125
PR,TAMARANA,-23.7223793,-51.0936013
PR,TAMBOARA,-23.1995071,-52.5000131
PR,TAPEJARA,-23.7334411,-52.8701739
PR,TAPIRA,-23.323146,-53.0712033
PR,TEIXEIRA SOARES,-25.3719287,-50.4586285
PR,TELÊMACO BORBA,-24.3282939,-50.6318021
PR,TERRA BOA,-23.768329,-52.447002
PR,TERRA RICA,-22.7264874,-52.6202541
PR,TERRA ROXA,-24.1670468,-54.097432
PR,TIBAGI,-24.5151667,-50.4101487
PR,TIJUCAS DO SUL,-25.9273376,-49.179265
PR,TOLEDO,-24.7222438,-53.7402476
PR,TOMAZINA,-23.7777942,-49.9546482
PR,TRÊS BARRAS DO PARANÁ,-25.4212699,-53.1837577
PR,TUNAS DO PARANÁ,-24.9761456,-49.0854528
PR,TUNEIRAS DO OESTE,-23.8672329,-52.8749376
PR,TUPÃSSI,-24.5857992,-53.5129537
PR,TURVO,-25.043933,-51.5392172
PR,UBIRATÃ,-24.542725,-52.9899678
PR,UMUARAMA,-23.7621152,-53.3116192
PR,UNIFLOR,-23.0853871,-52.1584403
PR,UNIÃO DA VITÓRIA,-26.228596,-51.0869796
PR,URAÍ,-23.199997,-50.793873
PR,VENTANIA,-24.2470771,-50.245452
PR,VERA CRUZ DO OESTE,-25.058614,-53.8785648
PR,VERÊ,-25.8812309,-52.9081757
PR,VIRMOND,-25.3816653,-52.2034599
PR,VITORINO,-26.2647687,-52.7804392
PR,WENCESLAU BRAZ,-23.8748841,-49.8035872
PR,XAMBRÊ,-23.7361723,-53.4881707
PR,ÂNGULO,-23.1958345,-51.9094976
RJ,ANGRA DOS REIS,-23.0063966,-44.316326
RJ,APERIBÉ,-21.6211928,-42.1028167
RJ,ARARUAMA,-22.8733203,-42.3428897
RJ,AREAL,-22.2314922,-43.1056264
RJ,ARMAÇÃO DOS BÚZIOS,-22.7597805,-41.8875267
RJ,ARRAIAL DO CABO,-22.9662839,-42.024427
RJ,BARRA DO PIRAÍ,-22.4703403,-43.8263256
RJ,BARRA MANSA,-22.5394843,-44.1735129
RJ,BELFORD ROXO,-22.7667284,-43.4033603
RJ,BOM JARDIM,-22.1515328,-42.4186683
RJ,BOM JESUS DO ITABAPOANA,-21.1341025,-41.680095
RJ,CABO FRIO,-22.8804369,-42.0189227
RJ,CACHOEIRAS DE MACACU,-22.4626861,-42.6534414
RJ,CAMBUCI,-21.5749919,-41.9107833
RJ,CAMPOS DOS GOYTACAZES,-21.7558619,-41.3326895
RJ,CANTAGALO,-21.9811325,-42.3682522
RJ,CARAPEBUS,-22.1869969,-41.6633764
RJ,CARDOSO MOREIRA,-21.4894916,-41.6152776
RJ,CARMO,-21.9341749,-42.6091737
RJ,CASIMIRO DE ABREU,-22.4809932,-42.2039976
RJ,COMENDADOR LEVY GASPARIAN,-22.028685,-43.204655
RJ,CONCEIÇÃO DE MACABU,-22.0849986,-41.8679947
RJ,CORDEIRO,-22.0287681,-42.3607442
RJ,DUAS BARRAS,-22.0522519,-42.5194705
RJ,DUQUE DE CAXIAS,-22.7896225,-43.309929
RJ,ENGENHEIRO PAULO DE FRONTIN,-22.5504556,-43.6783403
RJ,GUAPIMIRIM,-22.5266308,-42.9790687
RJ,IGUABA GRANDE,-22.8388498,-42.2286746
RJ,ITABORAÍ,-22.7496231,-42.8557428
RJ,ITAGUAÍ,-22.8629597,-43.775322
RJ,ITALVA,-21.4214056,-41.6907956
RJ,ITAOCARA,-21.6725236,-42.0798658
RJ,ITAPERUNA,-21.2048,-41.88801
RJ,ITATIAIA,-22.4955278,-44.5633108
RJ,JAPERI,-22.6427642,-43.6533831
RJ,LAJE DO MURIAÉ,-21.2082595,-42.1226959
RJ,MACAÉ,-22.3712958,-41.7866922
RJ,MACUCO,-21.9849747,-42.2539464
RJ,MAGÉ,-22.6604221,-43.0426162
RJ,MANGARATIBA,-22.9600193,-44.04111
RJ,MARICÁ,-22.9059188,-42.7926326
RJ,MENDES,-22.5269113,-43.7332604
RJ,MESQUITA,-22.783092,-43.4293599
RJ,MIGUEL PEREIRA,-22.4539417,-43.4691978
RJ,MIRACEMA,-21.4123651,-42.1965147
RJ,NATIVIDADE,-21.040694,-41.9817534
RJ,NILÓPOLIS,-22.8080114,-43.4138222
RJ,NITERÓI,-22.8884,-43.1147
RJ,NOVA FRIBURGO,-22.2800004,-42.5325303
RJ,NOVA IGUAÇU,-22.7592175,-43.4508728
RJ,PARACAMBI,-22.6109158,-43.7096912
RJ,PARATY,-23.2196461,-44.7154196
RJ,PARAÍBA DO SUL,-22.1636384,-43.2916915
RJ,PATY DO ALFERES,-22.4272703,-43.4219523
RJ,PETRÓPOLIS,-22.5075743,-43.1785356
RJ,PINHEIRAL,-22.5129436,-44.001435
RJ,PIRAÍ,-22.6287489,-43.8981758
RJ,PORCIÚNCULA,-20.9627278,-42.0405703
RJ,PORTO REAL,-22.4195607,-44.2896491
RJ,QUATIS,-22.4066444,-44.2577453
RJ,QUEIMADOS,-22.7156978,-43.555754
RJ,QUISSAMÃ,-22.107205,-41.4723411
RJ,RESENDE,-22.4683626,-44.4463494
RJ,RIO BONITO,-22.7108378,-42.6271864
RJ,RIO CLARO,-22.7229997,-44.1359986
RJ,RIO DAS FLORES,-22.1683478,-43.5858689
RJ,RIO DAS OSTRAS,-22.5269448,-41.944972
RJ,RIO DE JANEIRO,-22.9110137,-43.2093727
RJ,SANTA MARIA MADALENA,-21.9557957,-42.008283
RJ,SANTO ANTÔNIO DE PÁDUA,-21.5389992,-42.1799978
RJ,SAPUCAIA,-21.9946569,-42.9137975
RJ,SAQUAREMA,-22.9257974,-42.507633
RJ,SEROPÉDICA,-22.7438887,-43.6991998
RJ,SILVA JARDIM,-22.6509706,-42.3947353
RJ,SUMIDOURO,-22.0498059,-42.6742601
RJ,SÃO FIDÉLIS,-21.6482101,-41.7480548
RJ,SÃO FRANCISCO DE ITABAPOANA,-21.4743369,-41.1118362
RJ,SÃO GONÇALO,-22.8219014,-43.0309252
RJ,SÃO JOSÉ DE UBÁ,-21.3595365,-41.9389905
RJ,SÃO JOSÉ DO VALE DO RIO PRETO,-22.1509994,-42.9239986
RJ,SÃO JOÃO DA BARRA,-21.6348588,-41.0487079
RJ,SÃO JOÃO DE MERITI,-22.8043744,-43.3724125
RJ,SÃO PEDRO DA ALDEIA,-22.8384835,-42.1031604
RJ,SÃO SEBASTIÃO DO ALTO,-21.9568272,-42.134815
RJ,TANGUÁ,-22.7353777,-42.7202272
RJ,TERESÓPOLIS,-22.4164578,-42.975194
RJ,TRAJANO DE MORAES,-22.0637911,-42.0644414
RJ,TRÊS RIOS,-22.1167884,-43.2087226
RJ,VALENÇA,-22.2461028,-43.6996917
RJ,VARRE-SAI,-20.9311337,-41.8677946
RJ,VASSOURAS,-22.4093928,-43.6609318
RJ,VOLTA REDONDA,-22.521856,-44.1040128
RN,ACARI,-6.4364689,-36.6394777
RN,AFONSO BEZERRA,-5.4745,-36.57625071327935
RN,ALEXANDRIA,-6.414779,-38.0135516
RN,ALMINO AFONSO,-6.1544208,-37.7649018
RN,ALTO DO RODRIGUES,-5.290868,-36.7616726
RN,ANGICOS,-5.6666344,-36.6009064
RN,ANTÔNIO MARTINS,-6.2155812,-37.8890129
RN,APODI,-5.6631109,-37.796927
RN,AREIA BRANCA,-4.9506652,-37.1263312
RN,AREZ,-6.1969216,-35.1642968
RN,ASSÚ,-5.5836157,-36.9139541
RN,BARAÚNA,-5.0775002,-37.61752
RN,BARCELONA,-5.9514918,-35.9260284
RN,BAÍA FORMOSA,-6.3691885,-35.0063741
RN,BENTO FERNANDES,-5.6926846,-35.8207423
RN,BOA SAÚDE,-6.158053,-35.602085
RN,BODÓ,-5.9866104,-36.4134824
RN,BOM JESUS,-5.9887544,-35.5821149
RN,BREJINHO,-6.1957907,-35.3583019
RN,CAICÓ,-6.4594544,-37.0971911
RN,CAIÇARA DO NORTE,-5.0645017,-36.0561226
RN,CAIÇARA DO RIO DO VENTO,-5.757968,-36.00089
RN,CAMPO GRANDE,-5.862063,-37.3134908
RN,CAMPO REDONDO,-6.2420373,-36.1830606
RN,CANGUARETAMA,-6.3751942,-35.137463
RN,CARAÚBAS,-5.7889323,-37.5548751
RN,CARNAUBAIS,-5.3383681,-36.8335566
RN,CARNAÚBA DOS DANTAS,-6.5560588,-36.5930811
RN,CEARÁ-MIRIM,-5.6322641,-35.4213273
RN,CERRO CORÁ,-6.0412685,-36.3464694
RN,CORONEL EZEQUIEL,-6.3853153,-36.2151622
RN,CORONEL JOÃO PESSOA,-6.2607263,-38.4425693
RN,CRUZETA,-6.4113343,-36.7872964
RN,CURRAIS NOVOS,-6.2626676,-36.5173039
RN,DOUTOR SEVERIANO,-6.0948339,-38.3748
RN,ENCANTO,-6.1107477,-38.3050953
RN,EQUADOR,-6.89071355,-36.66447219982531
RN,ESPÍRITO SANTO,-6.3317917,-35.3096508
RN,EXTREMOZ,-5.7057628,-35.3034765
RN,FELIPE GUERRA,-5.5981386,-37.6962757
RN,FERNANDO PEDROZA,-5.6972558,-36.5316864
RN,FLORÂNIA,-6.1268685,-36.8183238
RN,FRANCISCO DANTAS,-6.0873602,-38.1229256
RN,FRUTUOSO GOMES,-6.1585113,-37.8408614
RN,GALINHOS,-5.0923928,-36.2744827
RN,GOIANINHA,-6.2663538,-35.2092447
RN,GOVERNADOR DIX-SEPT ROSADO,-5.4577723,-37.5207493
RN,GROSSOS,-4.9843455,-37.1511253
RN,GUAMARÉ,-5.1075611,-36.3195361
RN,IELMO MARINHO,-5.8228157,-35.5527494
RN,IPANGUAÇU,-5.5090713,-36.8594421
RN,IPUEIRA,-6.8152805,-37.1984637
RN,ITAJÁ,-5.6374673,-36.8713272
RN,ITAÚ,-5.8413626,-37.9913221
RN,JANDAÍRA,-5.3556267,-36.1279455
RN,JANDUÍS,-6.0021573,-37.47407798950412
RN,JAPI,-6.4634348,-35.9456879
RN,JARDIM DE ANGICOS,-5.6520662,-35.9699312
RN,JARDIM DE PIRANHAS,-6.3796347,-37.3495566
RN,JARDIM DO SERIDÓ,-6.59043,-36.7736039
RN,JAÇANÃ,-6.4290483,-36.2035537
RN,JOSÉ DA PENHA,-6.3188,-38.2853568
RN,JOÃO CÂMARA,-5.5349637,-35.8150811
RN,JOÃO DIAS,-6.2754366,-37.7951805
RN,JUCURUTU,-6.0343518,-37.0186249
RN,JUNDIÁ,-6.2707116,-35.3279507
RN,LAGOA D'ANTA,-6.394926,-35.594904
RN,LAGOA DE PEDRAS,-6.1527678,-35.4368516
RN,LAGOA DE VELHOS,-6.003043,-35.8710877
RN,LAGOA NOVA,-6.0948803,-36.4704991
RN,LAGOA SALGADA,-6.122954,-35.472394
RN,LAJES,-5.7014079,-36.246219
RN,LAJES PINTADAS,-6.1497352,-36.1166085
RN,LUCRÉCIA,-6.1172522,-37.8134573
RN,LUÍS GOMES,-6.4141793,-38.3872939
RN,MACAU,-5.1133665,-36.6349957
RN,MACAÍBA,-5.8561372,-35.3523774
RN,MAJOR SALES,-6.4063378,-38.3226605
RN,MARCELINO VIEIRA,-6.2938597,-38.1622228
RN,MARTINS,-6.0892841,-37.9114676
RN,MAXARANGUAPE,-5.5175989,-35.2585401
RN,MESSIAS TARGINO,-6.0772948,-37.511712
RN,MONTANHAS,-6.4866542,-35.2853577
RN,MONTE ALEGRE,-6.069901,-35.333635
RN,MONTE DAS GAMELEIRAS,-6.43975,-35.7851631
RN,MOSSORÓ,-5.1904332,-37.3443872
RN,NATAL,-5.805398,-35.2080905
RN,NOVA CRUZ,-6.482111,-35.4332326
RN,NÍSIA FLORESTA,-6.0902674,-35.2085026
RN,OLHO D'ÁGUA DO BORGES,-5.9565525,-37.7056145
RN,OURO BRANCO,-6.703294,-36.9429599
RN,PARANÁ,-6.4836791,-38.3117943
RN,PARAZINHO,-5.22597,-35.8403865
RN,PARAÚ,-5.7760443,-37.1012637
RN,PARELHAS,-6.691369,-36.6584475
RN,PARNAMIRIM,-5.9153334,-35.2679913
RN,PASSA E FICA,-6.4356697,-35.6434459
RN,PASSAGEM,-6.2780162,-35.3768806
RN,PATU,-6.1006213,-37.6385148
RN,PAU DOS FERROS,-6.1124964,-38.2062628
RN,PEDRA GRANDE,-5.1508135,-35.8784127
RN,PEDRA PRETA,-5.5811667,-36.1044516
RN,PEDRO AVELINO,-5.5218651,-36.3850166
RN,PEDRO VELHO,-6.4356,-35.219539
RN,PENDÊNCIAS,-5.2572092,-36.7182487
RN,PILÕES,-6.2685621,-38.0440115
RN,PORTALEGRE,-6.0265733,-37.9872478
RN,PORTO DO MANGUE,-5.0672477,-36.7807779
RN,POÇO BRANCO,-5.6224378,-35.6615774
RN,PUREZA,-5.4672793,-35.5559115
RN,RAFAEL FERNANDES,-6.1892485,-38.2238647
RN,RAFAEL GODEIRO,-6.0757937,-37.7173064
RN,RIACHO DA CRUZ,-5.9373463,-37.9488019
RN,RIACHO DE SANTANA,-6.2633948,-38.3143424
RN,RIACHUELO,-5.8121386,-35.8234357
RN,RIO DO FOGO,-5.2748534,-35.3825802
RN,RODOLFO FERNANDES,-5.7897503,-38.0607459
RN,RUY BARBOSA,-5.8812801,-35.934666
RN,SANTA CRUZ,-6.224752,-36.019297
RN,SANTA MARIA,-5.838022,-35.691409
RN,SANTANA DO MATOS,-5.9468972,-36.6502541
RN,SANTANA DO SERIDÓ,-6.7708992,-36.7340383
RN,SANTO ANTÔNIO,-6.3124831,-35.4815907
RN,SENADOR ELÓI DE SOUZA,-6.0357055,-35.6923151
RN,SENADOR GEORGINO AVELINO,-6.1632427,-35.1233332
RN,SERRA CAIADA,-6.1070196,-35.7086685
RN,SERRA DE SÃO BENTO,-6.4169271,-35.70478
RN,SERRA DO MEL,-5.1681228,-37.0413693
RN,SERRA NEGRA DO NORTE,-6.6627568,-37.4010583
RN,SERRINHA,-6.2783153,-35.4958285
RN,SERRINHA DOS PINTOS,-6.112315,-37.9566189
RN,SEVERIANO MELO,-5.7811362,-37.9576772
RN,SÃO BENTO DO NORTE,-5.0643426,-36.041433
RN,SÃO BENTO DO TRAIRÍ,-6.3426719,-36.0851109
RN,SÃO FERNANDO,-6.379745,-37.186362
RN,SÃO FRANCISCO DO OESTE,-5.9995802,-38.1679964
RN,SÃO GONÇALO DO AMARANTE,-5.7932331,-35.3286312
RN,SÃO JOSÉ DE MIPIBU,-6.0746867,-35.2370184
RN,SÃO JOSÉ DO CAMPESTRE,-6.3148531,-35.7128188
RN,SÃO JOSÉ DO SERIDÓ,-6.4488139,-36.878528
RN,SÃO JOÃO DO SABUGI,-6.7189116,-37.1998215
RN,SÃO MIGUEL,-6.2121764,-38.4977377
RN,SÃO MIGUEL DO GOSTOSO,-5.1230207,-35.6353882
RN,SÃO PAULO DO POTENGI,-5.8941684,-35.7648309
RN,SÃO PEDRO,-5.8965573,-35.6340558
RN,SÃO RAFAEL,-5.8022027,-36.8835945
RN,SÃO TOMÉ,-5.9726443,-36.0736804
RN,SÃO VICENTE,-6.2166906,-36.6823094
RN,SÍTIO NOVO,-5.881254,-46.7017184
RN,TABOLEIRO GRANDE,-5.9289208,-38.044508
RN,TAIPU,-5.6228594,-35.5991764
RN,TANGARÁ,-6.19649,-35.798888
RN,TENENTE ANANIAS,-6.4641549,-38.1791844
RN,TENENTE LAURENTINO CRUZ,-6.1498142,-36.7174889
RN,TIBAU,-4.8349636,-37.2542651
RN,TIBAU DO SUL,-6.1872965,-35.0905246
RN,TIMBAÚBA DOS BATISTAS,-6.4634028,-37.2696374
RN,TOUROS,-5.1998625,-35.4595051
RN,TRIUNFO POTIGUAR,-5.866913,-37.1857379
RN,UMARIZAL,-5.9855161,-37.8185889
RN,UPANEMA,-5.6431701,-37.2625341
RN,VENHA-VER,-6.3205332,-38.4898965
RN,VERA CRUZ,-6.0493346,-35.4311152
RN,VILA FLOR,-6.3156226,-35.0757697
RN,VIÇOSA,-5.9919509,-37.945439
RN,VÁRZEA,-6.346412,-35.373182
RN,ÁGUA NOVA,-6.2063221,-38.2912678
RO,ALTA FLORESTA D'OESTE,-11.9296917,-61.9961284
RO,ALTO ALEGRE DOS PARECIS,-12.1314515,-61.856265
RO,ALTO PARAÍSO,-9.7240103,-63.3188123
RO,ALVORADA DO OESTE,-23.00153145,-43.36614102962629
RO,ARIQUEMES,-9.9076522,-63.033069
RO,BURITIS,-10.2054937,-63.8281954
RO,CABIXI,-13.4940499,-60.545110240525375
RO,CACAULÂNDIA,-10.3380043,-62.9007231
RO,CACOAL,-11.4333,-61.4420502
RO,CAMPO NOVO DE RONDÔNIA,-10.5704235,-63.6199511
RO,CANDEIAS DO JAMARI,-8.7949939,-63.7018851
RO,CASTANHEIRAS,-11.4277212,-61.9486802
RO,CEREJEIRAS,-13.1924248,-60.81924455857779
RO,CHUPINGUAIA,-12.5528918,-60.9027819
RO,COLORADO DO OESTE,-13.12109915,-60.54207007205348
RO,CORUMBIARA,-13.0002162,-60.94320578255167
RO,COSTA MARQUES,-12.4367165,-64.2279765
RO,CUJUBIM,-9.3687919,-62.5832107
RO,ESPIGÃO DO OESTE,-11.36888015,-60.58937271505317
RO,GOVERNADOR JORGE TEIXEIRA,-10.6140224,-62.7326412
RO,GUAJARÁ-MIRIM,-10.7804239,-65.3327825
RO,ITAPUÃ DO OESTE,-9.189646,-63.1910097
RO,JARU,-10.431826,-62.478769
RO,JI-PARANÁ,-10.8778148,-61.9277854
RO,MACHADINHO D'OESTE,-9.4240851,-61.9923719
RO,MINISTRO ANDREAZZA,-11.1981045,-61.5167422
RO,MIRANTE DA SERRA,-11.0321694,-62.6717012
RO,MONTE NEGRO,-10.2603398,-63.2977025
RO,NOVA BRASILÂNDIA D'OESTE,-11.722692,-62.315545
RO,NOVA MAMORÉ,-10.4104864,-65.3313761
RO,NOVA UNIÃO,-10.91591,-62.5570096
RO,NOVO HORIZONTE DO OESTE,-11.7105311,-61.9993277
RO,OURO PRETO DO OESTE,-10.717914,-62.2566611
RO,PARECIS,-12.1810712,-61.6037558
RO,PIMENTA BUENO,-11.6767868,-61.1863902
RO,PIMENTEIRAS DO OESTE,-13.482271,-61.047052
RO,PORTO VELHO,-8.7494525,-63.8735438
RO,PRESIDENTE MÉDICI,-11.1686638,-61.9057627
RO,PRIMAVERA DE RONDÔNIA,-11.829456,-61.315336
RO,RIO CRESPO,-9.7052777,-62.9004474
RO,ROLIM DE MOURA,-11.727071,-61.771411
RO,SANTA LUZIA D'OESTE,-11.9064424,-61.7797356
RO,SERINGUEIRAS,-11.7715738,-63.0346835
RO,SÃO FELIPE D'OESTE,-11.9107798,-61.5130058
RO,SÃO FRANCISCO DO GUAPORÉ,-12.0609982,-63.5668307
RO,SÃO MIGUEL DO GUAPORÉ,-11.6951466,-62.7195739
RO,TEIXEIRÓPOLIS,-10.9336967,-62.2560049
RO,THEOBROMA,-10.246489,-62.3493803
RO,URUPÁ,-11.1256535,-62.3704203
RO,VALE DO ANARI,-9.8580807,-62.1741423
RO,VALE DO PARAÍSO,-10.4266959,-62.1300904
RO,VILHENA,-12.7368536,-60.1465555
RR,ALTO ALEGRE,2.98858,-61.307167
RR,AMAJARI,3.6523869,-61.4194315
RR,BOA VISTA,2.8208478,-60.6719582
RR,BONFIM,3.3613818,-59.8427241
RR,CANTÁ,2.60994,-60.605827
RR,CARACARAÍ,1.827598,-61.125389
RR,CAROEBE,0.8808696,-59.6963796
RR,IRACEMA,2.1664742,-61.0513048
RR,MUCAJAÍ,2.4486084,-60.9199986
RR,NORMANDIA,3.8792356,-59.6293367
RR,PACARAIMA,4.4787884,-61.1389799
RR,RORAINÓPOLIS,0.9387308,-60.4236464
RR,SÃO JOÃO DA BALIZA,0.951659,-59.913293
RR,SÃO LUIZ,1.0170607,-60.0371719
RR,UIRAMUTÃ,4.5938559,-60.1641831
RS,ACEGUÁ,-31.8695131,-54.1615593
RS,AGUDO,-29.6423259,-53.2494005
RS,AJURICABA,-28.239654,-53.7693013
RS,ALECRIM,-27.6566142,-54.7653195
RS,ALEGRETE,-29.790166,-55.794862
RS,ALEGRIA,-27.8332103,-54.0574959
RS,ALMIRANTE TAMANDARÉ DO SUL,-28.1141129,-52.9134874
RS,ALPESTRE,-27.2512339,-53.0349646
RS,ALTO ALEGRE,-28.78345515,-53.00191079167412
RS,ALTO FELIZ,-29.3785943,-51.3123751
RS,ALVORADA,-29.9981184,-51.0772509
RS,AMARAL FERRADOR,-30.8750633,-52.2542051
RS,AMETISTA DO SUL,-27.3617341,-53.1826575
RS,ANDRÉ DA ROCHA,-28.6309124,-51.5733328
RS,ANTA GORDA,-28.9718745,-52.0069187
RS,ANTÔNIO PRADO,-28.8567806,-51.2801355
RS,ARAMBARÉ,-30.9132252,-51.4994625
RS,ARARICÁ,-29.6168543,-50.929121
RS,ARATIBA,-27.3955734,-52.3024325
RS,ARROIO DO MEIO,-29.4020392,-51.9444993
RS,ARROIO DO PADRE,-31.4428773,-52.4228985
RS,ARROIO DO SAL,-29.549852,-49.8874395
RS,ARROIO DO TIGRE,-29.334158,-53.0888935
RS,ARROIO DOS RATOS,-30.0894524,-51.7265541
RS,ARROIO GRANDE,-29.548078,-52.0971166
RS,ARVOREZINHA,-28.8731093,-52.1757917
RS,AUGUSTO PESTANA,-28.5148413,-53.9906433
RS,BAGÉ,-31.3314264,-54.1062808
RS,BALNEÁRIO PINHAL,-30.2482237,-50.2339198
RS,BARRA DO GUARITA,-27.1888016,-53.7147086
RS,BARRA DO QUARAÍ,-30.208947,-57.5505128
RS,BARRA DO RIBEIRO,-30.2930206,-51.301437
RS,BARRA DO RIO AZUL,-27.4086573,-52.41305
RS,BARRA FUNDA,-27.9230048,-53.0401045
RS,BARRACÃO,-27.6722339,-51.4583497
RS,BARROS CASSAL,-29.094938,-52.5832366
RS,BARÃO,-29.372474,-51.494908
RS,BARÃO DE COTEGIPE,-27.6214694,-52.3765316
RS,BARÃO DO TRIUNFO,-30.3909877,-51.7375349
RS,BENJAMIN CONSTANT DO SUL,-27.5105555,-52.6007689
RS,BENTO GONÇALVES,-29.1654014,-51.5197627
RS,BOA VISTA DAS MISSÕES,-27.6677983,-53.3127622
RS,BOA VISTA DO BURICÁ,-27.6687782,-54.1111913
RS,BOA VISTA DO CADEADO,-28.5783827,-53.8123759
RS,BOA VISTA DO INCRA,-28.8195551,-53.3866624
RS,BOA VISTA DO SUL,-29.3510488,-51.6779679
RS,BOM JESUS,-28.6692723,-50.4346894
RS,BOM PRINCÍPIO,-29.489788,-51.3566782
RS,BOM PROGRESSO,-27.5490948,-53.8655601
RS,BOM RETIRO DO SUL,-29.6000007,-51.9359243
RS,BOQUEIRÃO DO LEÃO,-29.30332,-52.4296817
RS,BOSSOROCA,-28.7278885,-54.9120278
RS,BOZANO,-28.3669953,-53.7705165
RS,BRAGA,-27.617348,-53.740514
RS,BROCHIER,-29.556766,-51.5963047
RS,BUTIÁ,-30.1256795,-51.9692224
RS,CACEQUI,-29.8838059,-54.8273443
RS,CACHOEIRA DO SUL,-30.0482234,-52.8901686
RS,CACHOEIRINHA,-29.9493353,-51.0898927
RS,CACIQUE DOBLE,-27.7700117,-51.6616409
RS,CAIBATÉ,-28.290475,-54.645407
RS,CAIÇARA,-27.2750478,-53.4310053
RS,CAMAQUÃ,-30.8524752,-51.8075619
RS,CAMARGO,-28.5865661,-52.2031474
RS,CAMBARÁ DO SUL,-29.0489517,-50.145412
RS,CAMPESTRE DA SERRA,-28.7188986,-51.106379937123265
RS,CAMPINA DAS MISSÕES,-27.9910517,-54.8404714
RS,CAMPINAS DO SUL,-27.7167968,-52.6257885
RS,CAMPO BOM,-29.678418,-51.0572268
RS,CAMPO NOVO,-27.650487249999998,-53.81568759295091
RS,CAMPOS BORGES,-28.8852198,-52.999098
RS,CANDELÁRIA,-29.668391,-52.789495
RS,CANDIOTA,-31.5451894,-53.719538
RS,CANELA,-29.3626977,-50.8136305
RS,CANGUÇU,-31.398276,-52.6773522
RS,CANOAS,-29.9216045,-51.1799525
RS,CANUDOS DO VALE,-29.3240418,-52.2348494
RS,CAPELA DE SANTANA,-29.6926603,-51.3206659
RS,CAPITÃO,-29.2718294,-51.9869716
RS,CAPIVARI DO SUL,-30.1437605,-50.5129169
RS,CAPÃO BONITO DO SUL,-28.1287941,-51.393771
RS,CAPÃO DA CANOA,-29.7508278,-50.0210729
RS,CAPÃO DO CIPÓ,-28.9317296,-54.5555783
RS,CAPÃO DO LEÃO,-31.766133,-52.5013148
RS,CARAZINHO,-28.2981634,-52.7942363
RS,CARAÁ,-29.7900698,-50.4302307
RS,CARLOS BARBOSA,-29.2978372,-51.5005613
RS,CARLOS GOMES,-27.7161093,-51.9135613
RS,CASCA,-28.5634054,-51.9741902
RS,CASEIROS,-28.2721149,-51.6873536
RS,CATUÍPE,-28.255356,-54.013215
RS,CAXIAS DO SUL,-29.1684951,-51.1796197
RS,CAÇAPAVA DO SUL,-30.5113286,-53.4916761
RS,CENTENÁRIO,-29.165009050000002,-51.19661284321356
RS,CERRITO,-31.8546304,-52.8151659
RS,CERRO BRANCO,-29.6359134,-52.949799
RS,CERRO GRANDE,-27.6088939,-53.1663055
RS,CERRO GRANDE DO SUL,-30.5962963,-51.7517196
RS,CERRO LARGO,-28.147498,-54.7383681
RS,CHAPADA,-28.0587829,-53.0657459
RS,CHARQUEADAS,-29.955012,-51.6249195
RS,CHARRUA,-27.9533747,-52.0312591
RS,CHIAPETTA,-27.923162,-53.9419052
RS,CHUVISCA,-30.7557984,-51.9784928
RS,CHUÍ,-33.6895237,-53.454704
RS,CIDREIRA,-30.1657063,-50.218331
RS,CIRÍACO,-28.3429139,-51.8763682
RS,COLINAS,-29.3866023,-51.8697911
RS,COLORADO,-28.525842,-52.99282
RS,CONDOR,-28.2058277,-53.4844696
RS,CONSTANTINA,-27.7331711,-52.9929561
RS,COQUEIRO BAIXO,-29.181566,-52.097034
RS,COQUEIROS DO SUL,-28.1184032,-52.7824375
RS,CORONEL BARROS,-28.3826325,-54.0704116
RS,CORONEL BICACO,-27.7174002,-53.705821
RS,CORONEL PILAR,-29.27318,-51.6852347
RS,COTIPORÃ,-28.9950719,-51.696359
RS,COXILHA,-28.1255645,-52.2976394
RS,CRISSIUMAL,-27.4982242,-54.1024643
RS,CRISTAL,-31.00166,-52.0491777
RS,CRISTAL DO SUL,-27.454386,-53.2482974
RS,CRUZ ALTA,-28.645056,-53.6058047
RS,CRUZALTENSE,-27.667414,-52.6487833
RS,CRUZEIRO DO SUL,-29.5139742,-51.9917068
RS,CÂNDIDO GODÓI,-27.951509,-54.751722
RS,DAVID CANABARRO,-28.3878667,-51.8472645
RS,DERRUBADAS,-27.2657279,-53.8618488
RS,DEZESSEIS DE NOVEMBRO,-28.2248993,-55.0480474
RS,DILERMANDO DE AGUIAR,-29.7049966,-54.2078988
RS,DOIS IRMÃOS,-29.58356,-51.089776
RS,DOIS IRMÃOS DAS MISSÕES,-27.6598825,-53.5330891
